shipment_id,warehouse_id,destination_id,carrier_id,order_date,planned_ship_date,actual_ship_date,planned_delivery_date,actual_delivery_date,distance_km,weight_kg,freight_cost,status,on_time_flag
SHP-002707,WH-04,DST-09,CAR-03,2023-08-03,2023-08-04,2023-08-04,2023-08-05,2023-08-09,1424.2,930.0,1126.5,Delivered,False
SHP-002708,WH-06,DST-19,CAR-05,2023-08-03,2023-08-04,2023-08-04,2023-08-05,2023-08-05,4712.7,1525.1,57722.31,Delivered,True
SHP-002709,WH-09,DST-15,CAR-02,2023-08-03,2023-08-04,2023-08-04,2023-08-08,2023-08-08,4443.8,193.7,2729.28,Delivered,True
SHP-002710,WH-06,DST-07,CAR-02,2023-08-03,2023-08-03,2023-08-03,2023-08-04,2023-08-04,391.5,261.3,281.73,Delivered,True
SHP-002711,WH-08,DST-14,CAR-03,2023-08-03,2023-08-04,2023-08-04,2023-08-07,2023-08-07,3903.8,168.3,1006.43,Delivered,True
SHP-002712,WH-07,DST-07,CAR-04,2023-08-03,2023-08-04,2023-08-04,2023-08-05,2023-08-05,1366.5,1233.4,12536.4,Delivered,True
SHP-002713,WH-05,DST-07,CAR-03,2023-08-03,2023-08-05,2023-08-06,2023-08-07,2023-08-07,744.8,166.6,191.14,Delivered,True
SHP-002714,WH-09,DST-14,CAR-06,2023-08-03,2023-08-03,2023-08-03,2023-08-11,2023-08-11,5032.4,645.5,765.88,Delivered,True
SHP-002715,WH-02,DST-02,CAR-02,2023-08-03,2023-08-04,2023-08-04,2023-08-05,2023-08-05,1295.0,1295.8,3021.71,Delivered,True
SHP-002716,WH-02,DST-14,CAR-06,2023-08-04,2023-08-05,2023-08-06,2023-08-23,2023-08-23,14145.7,340.9,1377.26,Delivered,True
SHP-002717,WH-05,DST-07,CAR-01,2023-08-04,2023-08-04,2023-08-04,2023-08-05,2023-08-11,744.8,213.6,523.7,Delivered,False
SHP-002718,WH-12,DST-19,CAR-04,2023-08-04,2023-08-05,2023-08-05,2023-08-06,2023-08-06,1327.6,365.6,4805.54,Delivered,True
SHP-002719,WH-04,DST-10,CAR-04,2023-08-04,2023-08-04,,2023-08-05,,796.9,651.7,4343.58,Cancelled,
SHP-002720,WH-07,DST-17,CAR-06,2023-08-04,2023-08-04,2023-08-04,2023-08-10,2023-08-10,3746.8,614.2,549.11,Delivered,True
SHP-002721,WH-09,DST-14,CAR-07,2023-08-04,2023-08-05,2023-08-06,2023-08-13,2023-08-13,5032.4,262.9,465.9,Delivered,True
SHP-002722,WH-06,DST-11,CAR-02,2023-08-04,2023-08-04,2023-08-04,2023-08-06,2023-08-06,1746.6,274.7,1293.44,Delivered,True
SHP-002723,WH-08,DST-16,CAR-06,2023-08-04,2023-08-06,2023-08-06,2023-08-15,2023-08-15,6063.3,755.5,1042.83,Delivered,True
SHP-002724,WH-08,DST-16,CAR-05,2023-08-04,2023-08-04,2023-08-04,2023-08-05,2023-08-05,6063.3,395.8,25648.85,Delivered,True
SHP-002725,WH-01,DST-04,CAR-04,2023-08-04,2023-08-04,2023-08-05,2023-08-05,2023-08-05,1598.9,1304.0,15390.32,Delivered,True
SHP-002726,WH-05,DST-17,CAR-01,2023-08-04,2023-08-06,2023-08-07,2023-08-10,2023-08-10,4417.3,200.3,3006.0,Delivered,True
SHP-002727,WH-04,DST-10,CAR-04,2023-08-04,2023-08-05,2023-08-05,2023-08-06,2023-08-06,796.9,128.0,1672.76,Delivered,True
SHP-002728,WH-03,DST-03,CAR-07,2023-08-05,2023-08-07,2023-08-07,2023-08-12,2023-08-12,3494.4,288.6,341.47,Delivered,True
SHP-002729,WH-07,DST-06,CAR-05,2023-08-05,2023-08-05,2023-08-05,2023-08-06,2023-08-06,1448.5,81.8,2898.16,Delivered,True
SHP-002730,WH-07,DST-09,CAR-05,2023-08-05,2023-08-05,2023-08-05,2023-08-06,2023-08-06,2289.8,449.9,10566.01,Delivered,True
SHP-002731,WH-01,DST-01,CAR-05,2023-08-05,2023-08-06,2023-08-06,2023-08-07,2023-08-07,1200.3,42.9,2070.05,Delivered,True
SHP-002732,WH-09,DST-13,CAR-01,2023-08-05,2023-08-07,,2023-08-09,,866.5,330.6,781.56,Cancelled,
SHP-002733,WH-03,DST-01,CAR-04,2023-08-05,2023-08-05,2023-08-05,2023-08-06,2023-08-06,550.4,287.0,1715.62,Delivered,True
SHP-002734,WH-04,DST-10,CAR-01,2023-08-05,2023-08-05,2023-08-05,2023-08-06,2023-08-06,796.9,235.2,589.55,Delivered,True
SHP-002735,WH-06,DST-09,CAR-04,2023-08-05,2023-08-07,2023-08-08,2023-08-08,2023-08-08,912.5,536.8,4303.01,Delivered,True
SHP-002736,WH-08,DST-12,CAR-06,2023-08-05,2023-08-05,2023-08-05,2023-08-13,2023-08-17,5311.2,238.5,419.21,Delivered,False
SHP-002737,WH-01,DST-01,CAR-02,2023-08-05,2023-08-06,2023-08-06,2023-08-08,2023-08-08,1200.3,232.3,809.48,Delivered,True
SHP-002738,WH-01,DST-03,CAR-06,2023-08-05,2023-08-06,2023-08-06,2023-08-10,2023-08-10,3110.3,477.3,379.19,Delivered,True
SHP-002739,WH-05,DST-06,CAR-04,2023-08-05,2023-08-06,2023-08-06,2023-08-07,2023-08-07,720.7,2747.7,13595.54,Delivered,True
SHP-002740,WH-08,DST-14,CAR-07,2023-08-05,2023-08-05,2023-08-05,2023-08-10,2023-08-21,3903.8,2970.5,2475.39,Delivered,False
SHP-002741,WH-03,DST-01,CAR-05,2023-08-05,2023-08-05,2023-08-06,2023-08-06,2023-08-06,550.4,380.1,2267.12,Delivered,True
SHP-002742,WH-01,DST-05,CAR-01,2023-08-05,2023-08-06,2023-08-07,2023-08-08,2023-08-08,2159.1,311.9,1878.92,Delivered,True
SHP-002743,WH-05,DST-08,CAR-04,2023-08-05,2023-08-05,2023-08-05,2023-08-06,2023-08-06,255.3,277.3,779.72,Delivered,True
SHP-002744,WH-04,DST-15,CAR-06,2023-08-05,2023-08-05,2023-08-05,2023-08-21,2023-08-21,11397.6,1379.2,3239.83,Delivered,True
SHP-002745,WH-02,DST-05,CAR-05,2023-08-05,2023-08-05,2023-08-06,2023-08-06,2023-08-06,1501.9,694.0,9533.03,Delivered,True
SHP-002746,WH-04,DST-08,CAR-03,2023-08-05,2023-08-06,2023-08-06,2023-08-07,2023-08-10,611.3,63.0,112.54,Delivered,False
SHP-002747,WH-05,DST-06,CAR-05,2023-08-06,2023-08-07,2023-08-07,2023-08-08,2023-08-08,720.7,720.5,4709.94,Delivered,True
SHP-002748,WH-08,DST-16,CAR-06,2023-08-06,2023-08-06,2023-08-06,2023-08-15,2023-08-15,6063.3,167.1,400.65,Delivered,True
SHP-002749,WH-07,DST-10,CAR-03,2023-08-06,2023-08-06,2023-08-06,2023-08-07,2023-08-07,1143.9,486.2,549.46,Delivered,True
SHP-002750,WH-04,DST-05,CAR-04,2023-08-06,2023-08-06,2023-08-06,2023-08-07,2023-08-07,9208.8,299.2,29421.09,Delivered,True
SHP-002751,WH-04,DST-11,CAR-03,2023-08-06,2023-08-07,2023-08-07,2023-08-08,2023-08-08,1181.6,602.8,664.0,Delivered,True
SHP-002752,WH-01,DST-03,CAR-05,2023-08-06,2023-08-06,2023-08-07,2023-08-07,2023-08-07,3110.3,470.5,14806.9,Delivered,True
SHP-002753,WH-04,DST-06,CAR-01,2023-08-06,2023-08-07,2023-08-07,2023-08-08,2023-08-08,320.6,741.5,513.13,Delivered,True
SHP-002754,WH-08,DST-16,CAR-04,2023-08-06,2023-08-06,2023-08-06,2023-08-07,2023-08-07,6063.3,604.6,31222.59,Delivered,True
SHP-002755,WH-06,DST-11,CAR-03,2023-08-06,2023-08-07,2023-08-07,2023-08-09,2023-08-09,1746.6,129.3,402.62,Delivered,True
SHP-002756,WH-07,DST-09,CAR-03,2023-08-06,2023-08-06,2023-08-06,2023-08-09,2023-08-15,2289.8,11001.4,17954.63,Delivered,False
SHP-002757,WH-12,DST-08,CAR-03,2023-08-06,2023-08-06,2023-08-06,2023-08-10,2023-08-10,4094.7,549.6,2148.58,Delivered,True
SHP-002758,WH-11,DST-09,CAR-07,2023-08-06,2023-08-06,2023-08-06,2023-08-14,2023-08-16,5655.9,793.3,1123.6,Delivered,False
SHP-002759,WH-09,DST-13,CAR-05,2023-08-06,2023-08-07,2023-08-08,2023-08-08,2023-08-08,866.5,547.1,4596.01,Delivered,True
SHP-002760,WH-03,DST-01,CAR-03,2023-08-06,2023-08-08,2023-08-08,2023-08-09,2023-08-09,550.4,280.6,185.18,Delivered,True
SHP-002761,WH-07,DST-10,CAR-02,2023-08-06,2023-08-06,2023-08-06,2023-08-07,2023-08-07,1143.9,627.8,1477.2,Delivered,True
SHP-002762,WH-02,DST-01,CAR-03,2023-08-06,2023-08-08,2023-08-08,2023-08-11,2023-08-11,2205.7,170.6,572.21,Delivered,True
SHP-002763,WH-07,DST-06,CAR-01,2023-08-07,2023-08-08,2023-08-08,2023-08-10,2023-08-10,1448.5,54.2,625.96,Delivered,True
SHP-002764,WH-06,DST-06,CAR-01,2023-08-07,2023-08-07,2023-08-07,2023-08-08,2023-08-08,735.0,269.9,587.18,Delivered,True
SHP-002765,WH-04,DST-12,CAR-05,2023-08-07,2023-08-09,2023-08-10,2023-08-10,2023-08-10,9345.1,301.1,33247.93,Delivered,True
SHP-002766,WH-11,DST-20,CAR-04,2023-08-07,2023-08-07,2023-08-07,2023-08-08,2023-08-08,2423.4,693.0,13849.94,Delivered,True
SHP-002767,WH-12,DST-20,CAR-02,2023-08-07,2023-08-07,2023-08-07,2023-08-09,2023-08-09,1240.3,539.3,1430.46,Delivered,True
SHP-002768,WH-11,DST-17,CAR-01,2023-08-07,2023-08-07,2023-08-07,2023-08-08,2023-08-08,868.1,526.3,1071.83,Delivered,True
SHP-002769,WH-05,DST-07,CAR-02,2023-08-07,2023-08-07,2023-08-07,2023-08-08,2023-08-08,744.8,939.3,1323.78,Delivered,True
SHP-002770,WH-08,DST-09,CAR-05,2023-08-07,2023-08-07,2023-08-07,2023-08-09,2023-08-09,11380.8,324.2,42357.18,Delivered,True
SHP-002771,WH-11,DST-17,CAR-03,2023-08-07,2023-08-07,2023-08-08,2023-08-08,2023-08-08,868.1,193.0,238.81,Delivered,True
SHP-002772,WH-10,DST-13,CAR-04,2023-08-07,2023-08-07,2023-08-07,2023-08-08,2023-08-13,8329.3,75.9,14707.47,Delivered,False
SHP-002773,WH-06,DST-10,CAR-01,2023-08-07,2023-08-07,2023-08-07,2023-08-08,2023-08-08,340.3,321.1,301.43,Delivered,True
SHP-002774,WH-07,DST-06,CAR-02,2023-08-07,2023-08-07,2023-08-07,2023-08-08,2023-08-08,1448.5,311.9,1156.73,Delivered,True
SHP-002775,WH-06,DST-10,CAR-05,2023-08-07,2023-08-08,2023-08-08,2023-08-09,2023-08-09,340.3,73.5,660.75,Delivered,True
SHP-002776,WH-02,DST-04,CAR-04,2023-08-07,2023-08-07,2023-08-07,2023-08-08,2023-08-08,2438.1,710.6,14208.85,Delivered,True
SHP-002777,WH-01,DST-17,CAR-06,2023-08-08,2023-08-09,2023-08-09,2023-08-24,2023-08-26,11709.0,426.1,1319.58,Delivered,False
SHP-002778,WH-09,DST-15,CAR-07,2023-08-08,2023-08-08,2023-08-08,2023-08-14,2023-08-20,4443.8,146.4,307.87,Delivered,False
SHP-002779,WH-08,DST-15,CAR-04,2023-08-08,2023-08-08,2023-08-08,2023-08-09,2023-08-09,905.4,642.2,4879.93,Delivered,True
SHP-002780,WH-04,DST-01,CAR-03,2023-08-08,2023-08-09,2023-08-09,2023-08-14,2023-08-19,5853.6,252.4,1853.7,Delivered,False
SHP-002781,WH-03,DST-01,CAR-01,2023-08-08,2023-08-08,2023-08-09,2023-08-09,2023-08-09,550.4,83.1,264.91,Delivered,True
SHP-002782,WH-01,DST-02,CAR-05,2023-08-08,2023-08-08,2023-08-08,2023-08-09,2023-08-09,947.5,1357.8,10479.78,Delivered,True
SHP-002783,WH-05,DST-08,CAR-02,2023-08-08,2023-08-10,2023-08-11,2023-08-11,2023-08-11,255.3,294.4,196.87,Delivered,True
SHP-002784,WH-04,DST-07,CAR-05,2023-08-08,2023-08-08,2023-08-08,2023-08-09,2023-08-09,372.9,264.6,1230.01,Delivered,True
SHP-002785,WH-02,DST-13,CAR-06,2023-08-08,2023-08-08,2023-08-09,2023-08-23,2023-08-23,10974.3,851.0,2076.11,Delivered,True
SHP-002786,WH-05,DST-11,CAR-01,2023-08-08,2023-08-09,,2023-08-10,,810.7,420.2,854.78,Cancelled,
SHP-002787,WH-01,DST-05,CAR-01,2023-08-08,2023-08-09,2023-08-09,2023-08-11,2023-08-11,2159.1,1184.1,5080.32,Delivered,True
SHP-002788,WH-09,DST-15,CAR-04,2023-08-08,2023-08-08,2023-08-08,2023-08-09,2023-08-09,4443.8,453.7,18591.58,Delivered,True
SHP-002789,WH-05,DST-06,CAR-04,2023-08-08,2023-08-08,2023-08-09,2023-08-09,2023-08-09,720.7,2408.3,12030.14,Delivered,True
SHP-002790,WH-03,DST-13,CAR-04,2023-08-08,2023-08-09,2023-08-10,2023-08-11,2023-08-11,10601.0,382.7,39533.95,Delivered,True
SHP-002791,WH-09,DST-14,CAR-05,2023-08-08,2023-08-08,2023-08-08,2023-08-09,2023-08-09,5032.4,392.7,21177.24,Delivered,True
SHP-002792,WH-04,DST-11,CAR-03,2023-08-08,2023-08-08,2023-08-08,2023-08-09,2023-08-17,1181.6,452.3,539.52,Delivered,False
SHP-002793,WH-03,DST-01,CAR-05,2023-08-08,2023-08-09,2023-08-10,2023-08-10,2023-08-10,550.4,2052.5,8803.11,Delivered,True
SHP-002794,WH-04,DST-07,CAR-03,2023-08-08,2023-08-08,2023-08-08,2023-08-09,2023-08-13,372.9,771.7,253.63,Delivered,False
SHP-002795,WH-12,DST-19,CAR-05,2023-08-08,2023-08-08,2023-08-09,2023-08-09,2023-08-09,1327.6,1620.1,17155.61,Delivered,True
SHP-002796,WH-04,DST-04,CAR-07,2023-08-08,2023-08-10,2023-08-10,2023-08-18,2023-08-22,5491.0,1344.4,1696.05,Delivered,False
SHP-002797,WH-02,DST-04,CAR-04,2023-08-09,2023-08-09,2023-08-09,2023-08-10,2023-08-10,2438.1,1354.0,24248.36,Delivered,True
SHP-002798,WH-09,DST-01,CAR-06,2023-08-09,2023-08-10,2023-08-11,2023-08-25,2023-08-25,11858.4,283.9,1032.89,Delivered,True
SHP-002799,WH-10,DST-16,CAR-04,2023-08-09,2023-08-10,2023-08-10,2023-08-11,2023-08-11,713.4,1154.8,6185.93,Delivered,True
SHP-002800,WH-11,DST-18,CAR-02,2023-08-09,2023-08-11,2023-08-11,2023-08-12,2023-08-12,122.9,545.7,142.96,Delivered,True
SHP-002801,WH-01,DST-05,CAR-05,2023-08-09,2023-08-09,2023-08-10,2023-08-10,2023-08-10,2159.1,677.9,13457.93,Delivered,True
SHP-002802,WH-11,DST-19,CAR-05,2023-08-09,2023-08-09,2023-08-09,2023-08-10,2023-08-10,376.2,604.0,2147.64,Delivered,True
SHP-002803,WH-09,DST-15,CAR-05,2023-08-09,2023-08-10,2023-08-10,2023-08-11,2023-08-11,4443.8,174.9,11828.55,Delivered,True
SHP-002804,WH-03,DST-04,CAR-03,2023-08-09,2023-08-10,2023-08-10,2023-08-11,2023-08-11,504.3,195.4,139.57,Delivered,True
SHP-002805,WH-04,DST-10,CAR-02,2023-08-09,2023-08-11,2023-08-11,2023-08-12,2023-08-12,796.9,348.6,681.96,Delivered,True
SHP-002806,WH-02,DST-14,CAR-05,2023-08-09,2023-08-11,2023-08-11,2023-08-12,2023-08-12,14145.7,1234.3,144053.57,Delivered,True
SHP-002807,WH-10,DST-03,CAR-06,2023-08-09,2023-08-10,2023-08-10,2023-08-27,2023-08-27,12073.5,147.7,755.63,Delivered,True
SHP-002808,WH-05,DST-08,CAR-03,2023-08-10,2023-08-11,2023-08-11,2023-08-12,2023-08-13,255.3,628.0,147.94,Delivered,False
SHP-002809,WH-08,DST-15,CAR-02,2023-08-10,2023-08-10,2023-08-11,2023-08-11,2023-08-11,905.4,456.8,927.63,Delivered,True
SHP-002810,WH-01,DST-14,CAR-06,2023-08-10,2023-08-10,2023-08-11,2023-08-28,2023-08-28,13666.0,620.1,2017.35,Delivered,True
SHP-002811,WH-05,DST-04,CAR-07,2023-08-10,2023-08-10,2023-08-10,2023-08-19,2023-08-19,5743.4,591.8,909.52,Delivered,True
SHP-002812,WH-05,DST-04,CAR-04,2023-08-10,2023-08-11,2023-08-11,2023-08-12,2023-08-12,5743.4,250.1,16544.59,Delivered,True
SHP-002813,WH-04,DST-10,CAR-01,2023-08-10,2023-08-11,2023-08-11,2023-08-12,2023-08-12,796.9,344.2,737.21,Delivered,True
SHP-002814,WH-12,DST-17,CAR-05,2023-08-10,2023-08-11,2023-08-11,2023-08-12,2023-08-12,845.1,1058.1,7548.87,Delivered,True
SHP-002815,WH-08,DST-04,CAR-05,2023-08-10,2023-08-12,2023-08-12,2023-08-13,2023-08-13,14798.8,129.2,34589.54,Delivered,True
SHP-002816,WH-08,DST-10,CAR-06,2023-08-10,2023-08-10,2023-08-10,2023-08-23,2023-08-23,10261.0,119.6,590.3,Delivered,True
SHP-002817,WH-09,DST-16,CAR-04,2023-08-10,2023-08-10,2023-08-10,2023-08-11,2023-08-11,8055.2,117.0,16342.34,Delivered,True
SHP-002818,WH-07,DST-12,CAR-04,2023-08-10,2023-08-11,2023-08-12,2023-08-12,2023-08-12,8577.7,66.9,14652.16,Delivered,True
SHP-002819,WH-11,DST-20,CAR-01,2023-08-10,2023-08-11,2023-08-12,2023-08-13,2023-08-13,2423.4,1470.5,6881.96,Delivered,True
SHP-002820,WH-05,DST-06,CAR-03,2023-08-10,2023-08-10,2023-08-10,2023-08-12,2023-08-12,720.7,690.8,449.38,Delivered,True
SHP-002821,WH-05,DST-06,CAR-05,2023-08-10,2023-08-10,2023-08-10,2023-08-11,2023-08-11,720.7,155.1,1816.95,Delivered,True
SHP-002822,WH-04,DST-06,CAR-01,2023-08-10,2023-08-11,2023-08-12,2023-08-12,2023-08-12,320.6,238.4,238.93,Delivered,True
SHP-002823,WH-01,DST-10,CAR-06,2023-08-11,2023-08-12,2023-08-13,2023-08-22,2023-08-22,7663.9,4451.2,6416.38,Delivered,True
SHP-002824,WH-11,DST-01,CAR-05,2023-08-11,2023-08-11,2023-08-11,2023-08-13,2023-08-13,11008.1,2003.0,172180.59,Delivered,True
SHP-002825,WH-10,DST-17,CAR-07,2023-08-11,2023-08-11,2023-08-12,2023-08-30,2023-09-07,12785.0,1048.6,3192.68,Delivered,False
SHP-002826,WH-02,DST-03,CAR-03,2023-08-11,2023-08-12,2023-08-12,2023-08-14,2023-08-14,1992.0,112.3,435.47,Delivered,True
SHP-002827,WH-10,DST-13,CAR-05,2023-08-11,2023-08-12,2023-08-12,2023-08-13,2023-08-13,8329.3,352.5,32673.59,Delivered,True
SHP-002828,WH-05,DST-10,CAR-05,2023-08-11,2023-08-11,2023-08-12,2023-08-12,2023-08-12,901.1,1133.1,8528.7,Delivered,True
SHP-002829,WH-03,DST-01,CAR-04,2023-08-11,2023-08-11,2023-08-11,2023-08-12,2023-08-12,550.4,342.0,1909.38,Delivered,True
SHP-002830,WH-11,DST-05,CAR-07,2023-08-11,2023-08-12,2023-08-13,2023-09-01,2023-09-01,14332.0,327.2,1511.16,Delivered,True
SHP-002831,WH-06,DST-10,CAR-03,2023-08-11,2023-08-12,2023-08-12,2023-08-13,2023-08-13,340.3,285.2,115.57,Delivered,True
SHP-002832,WH-02,DST-10,CAR-07,2023-08-11,2023-08-11,2023-08-11,2023-08-23,2023-08-29,8571.6,2571.0,4750.39,Delivered,False
SHP-002833,WH-12,DST-18,CAR-01,2023-08-11,2023-08-11,2023-08-11,2023-08-13,2023-08-19,1588.3,228.7,1157.54,Delivered,False
SHP-002834,WH-05,DST-08,CAR-04,2023-08-11,2023-08-11,2023-08-11,2023-08-12,2023-08-12,255.3,103.5,495.8,Delivered,True
SHP-002835,WH-08,DST-19,CAR-07,2023-08-12,2023-08-13,2023-08-13,2023-08-23,2023-08-23,6197.6,2386.0,3205.4,Delivered,True
SHP-002836,WH-03,DST-01,CAR-03,2023-08-12,2023-08-14,2023-08-14,2023-08-15,2023-08-18,550.4,66.4,102.65,Delivered,False
SHP-002837,WH-02,DST-02,CAR-04,2023-08-12,2023-08-12,2023-08-12,2023-08-13,2023-08-13,1295.0,1213.5,11714.68,Delivered,True
SHP-002838,WH-12,DST-20,CAR-04,2023-08-12,2023-08-12,2023-08-12,2023-08-13,2023-08-13,1240.3,744.9,7500.59,Delivered,True
SHP-002839,WH-11,DST-13,CAR-07,2023-08-12,2023-08-12,2023-08-12,2023-08-22,2023-08-22,6783.4,329.5,718.36,Delivered,True
SHP-002840,WH-09,DST-14,CAR-04,2023-08-12,2023-08-13,2023-08-13,2023-08-14,2023-08-14,5032.4,716.4,29514.89,Delivered,True
SHP-002841,WH-04,DST-08,CAR-02,2023-08-12,2023-08-14,2023-08-15,2023-08-15,2023-08-15,611.3,1603.4,1719.79,Delivered,True
SHP-002842,WH-03,DST-04,CAR-05,2023-08-12,2023-08-14,2023-08-14,2023-08-15,2023-08-15,504.3,589.9,2828.05,Delivered,True
SHP-002843,WH-05,DST-07,CAR-01,2023-08-12,2023-08-12,2023-08-13,2023-08-13,2023-08-13,744.8,187.1,490.15,Delivered,True
SHP-002844,WH-08,DST-12,CAR-05,2023-08-12,2023-08-14,2023-08-14,2023-08-15,2023-08-15,5311.2,94.7,11113.05,Delivered,True
SHP-002845,WH-08,DST-14,CAR-01,2023-08-12,2023-08-12,2023-08-12,2023-08-14,2023-08-14,3903.8,30.4,1529.03,Delivered,True
SHP-002846,WH-04,DST-07,CAR-04,2023-08-12,2023-08-13,2023-08-13,2023-08-14,2023-08-14,372.9,448.4,1547.36,Delivered,True
SHP-002847,WH-10,DST-01,CAR-05,2023-08-12,2023-08-12,2023-08-12,2023-08-13,2023-08-13,15988.8,128.5,37291.37,Delivered,True
SHP-002848,WH-11,DST-02,CAR-06,2023-08-12,2023-08-13,2023-08-14,2023-08-29,2023-09-01,11637.4,87.1,601.4,Delivered,False
SHP-002849,WH-02,DST-02,CAR-03,2023-08-12,2023-08-12,2023-08-12,2023-08-13,2023-08-13,1295.0,654.4,774.49,Delivered,True
SHP-002850,WH-08,DST-15,CAR-04,2023-08-12,2023-08-12,2023-08-13,2023-08-13,2023-08-13,905.4,77.0,1605.01,Delivered,True
SHP-002851,WH-06,DST-11,CAR-03,2023-08-12,2023-08-13,2023-08-14,2023-08-15,2023-08-15,1746.6,202.0,491.5,Delivered,True
SHP-002852,WH-04,DST-07,CAR-03,2023-08-13,2023-08-14,2023-08-14,2023-08-15,2023-08-15,372.9,222.8,110.36,Delivered,True
SHP-002853,WH-01,DST-05,CAR-03,2023-08-13,2023-08-13,2023-08-13,2023-08-15,2023-08-25,2159.1,43.2,367.57,Delivered,False
SHP-002854,WH-09,DST-15,CAR-04,2023-08-13,2023-08-13,2023-08-14,2023-08-14,2023-08-14,4443.8,277.7,13586.05,Delivered,True
SHP-002855,WH-05,DST-08,CAR-02,2023-08-13,2023-08-14,2023-08-14,2023-08-15,2023-08-15,255.3,658.1,341.69,Delivered,True
SHP-002856,WH-05,DST-07,CAR-03,2023-08-13,2023-08-13,2023-08-13,2023-08-14,2023-08-14,744.8,627.8,431.6,Delivered,True
SHP-002857,WH-02,DST-02,CAR-01,2023-08-13,2023-08-13,2023-08-13,2023-08-14,2023-08-14,1295.0,199.2,878.81,Delivered,True
SHP-002858,WH-04,DST-13,CAR-06,2023-08-13,2023-08-13,2023-08-13,2023-08-24,2023-08-25,8612.0,156.1,552.01,Delivered,False
SHP-002859,WH-09,DST-14,CAR-05,2023-08-13,2023-08-14,2023-08-15,2023-08-15,2023-08-15,5032.4,33.3,8335.84,Delivered,True
SHP-002860,WH-05,DST-06,CAR-05,2023-08-13,2023-08-15,2023-08-16,2023-08-16,2023-08-16,720.7,118.9,1631.72,Delivered,True
SHP-002861,WH-04,DST-08,CAR-02,2023-08-13,2023-08-13,2023-08-13,2023-08-14,2023-08-14,611.3,138.7,323.0,Delivered,True
SHP-002862,WH-07,DST-11,CAR-01,2023-08-13,2023-08-13,2023-08-13,2023-08-14,2023-08-14,810.4,44.5,336.85,Delivered,True
SHP-002863,WH-08,DST-14,CAR-07,2023-08-13,2023-08-14,2023-08-14,2023-08-20,2023-08-20,3903.8,96.2,231.26,Delivered,True
SHP-002864,WH-09,DST-13,CAR-05,2023-08-13,2023-08-15,2023-08-16,2023-08-16,2023-08-18,866.5,521.4,4437.91,Delivered,False
SHP-002865,WH-12,DST-08,CAR-04,2023-08-13,2023-08-14,2023-08-14,2023-08-15,2023-08-15,4094.7,315.1,13498.79,Delivered,True
SHP-002866,WH-02,DST-02,CAR-05,2023-08-13,2023-08-15,2023-08-15,2023-08-16,2023-08-21,1295.0,1748.3,17913.03,Delivered,False
SHP-002867,WH-02,DST-02,CAR-04,2023-08-13,2023-08-14,2023-08-14,2023-08-15,2023-08-15,1295.0,848.2,8687.18,Delivered,True
SHP-002868,WH-12,DST-18,CAR-04,2023-08-14,2023-08-14,2023-08-15,2023-08-15,2023-08-15,1588.3,203.4,4100.6,Delivered,True
SHP-002869,WH-12,DST-20,CAR-02,2023-08-14,2023-08-15,2023-08-16,2023-08-16,2023-08-16,1240.3,381.6,1125.33,Delivered,True
SHP-002870,WH-08,DST-14,CAR-03,2023-08-14,2023-08-15,2023-08-15,2023-08-18,2023-08-18,3903.8,986.6,3242.56,Delivered,True
SHP-002871,WH-08,DST-13,CAR-07,2023-08-14,2023-08-15,2023-08-15,2023-08-22,2023-08-31,4671.9,188.4,362.92,Delivered,False
SHP-002872,WH-02,DST-03,CAR-02,2023-08-14,2023-08-14,2023-08-14,2023-08-16,2023-08-16,1992.0,188.8,1208.2,Delivered,True
SHP-002873,WH-11,DST-19,CAR-02,2023-08-14,2023-08-15,2023-08-15,2023-08-16,2023-08-21,376.2,563.0,447.81,Delivered,False
SHP-002874,WH-05,DST-11,CAR-02,2023-08-14,2023-08-15,2023-08-15,2023-08-17,2023-08-17,810.7,490.0,872.66,Delivered,True
SHP-002875,WH-10,DST-07,CAR-07,2023-08-14,2023-08-14,2023-08-14,2023-09-08,2023-09-10,16960.5,416.7,2091.91,Delivered,False
SHP-002876,WH-01,DST-04,CAR-01,2023-08-14,2023-08-14,2023-08-14,2023-08-15,2023-08-15,1598.9,187.6,1053.54,Delivered,True
SHP-002877,WH-05,DST-07,CAR-01,2023-08-14,2023-08-14,2023-08-14,2023-08-15,2023-08-19,744.8,443.6,814.93,Delivered,False
SHP-002878,WH-04,DST-01,CAR-05,2023-08-14,2023-08-15,2023-08-16,2023-08-16,2023-08-16,5853.6,1666.1,77555.61,Delivered,True
SHP-002879,WH-09,DST-14,CAR-07,2023-08-14,2023-08-15,2023-08-15,2023-08-23,2023-08-27,5032.4,738.8,944.89,Delivered,False
SHP-002880,WH-11,DST-20,CAR-01,2023-08-15,2023-08-16,2023-08-17,2023-08-17,2023-08-17,2423.4,299.9,2059.44,Delivered,True
SHP-002881,WH-01,DST-05,CAR-03,2023-08-15,2023-08-16,2023-08-17,2023-08-18,2023-08-18,2159.1,731.0,1407.09,Delivered,True
SHP-002882,WH-08,DST-17,CAR-05,2023-08-15,2023-08-15,2023-08-16,2023-08-16,2023-08-16,6652.8,612.6,38383.33,Delivered,True
SHP-002883,WH-02,DST-03,CAR-02,2023-08-15,2023-08-17,2023-08-17,2023-08-18,2023-08-18,1992.0,1044.2,3866.35,Delivered,True
